WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:mindspeed_llm.training.initialize:[InitHook] data_path=/sharedata/ckw/dataset/openwebtext_text_document is not raw. Skip preprocessing.
/sharedata/ckw/MindSpeed-LLM/megatron/core/models/gpt/gpt_layer_specs.py:283: UserWarning: This private function is on a deprecation track. Please switch to `get_mlp_module_spec`
        since it will be removed in a future release.
  warnings.warn(
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (80.29, 524.98)
    train/valid/test-data-iterators-setup ..........: (363.81, 479.00)
WARNING:mindspeed.core.fusions.fused_rope:Setting apply_rope_fusion to false because its implementation is not included in Apex. Try upgrading to the latest version
Using /root/.cache/torch_extensions/py310_cpu as PyTorch extensions root...
Emitting ninja build file /root/.cache/torch_extensions/py310_cpu/npu_rotary_position_embedding/build.ninja...
Building extension module npu_rotary_position_embedding...
Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=N)
Loading extension module npu_rotary_position_embedding...
/sharedata/shareenvs/qiuwu-optimizer-dev/lib/python3.10/site-packages/mindspeed/core/fp8_utils.py:21: UserWarning: Currently, it is not supported to Cast shard fp32 main params to fp8 model params
  warnings.warn("Currently, it is not supported to Cast shard fp32 main params to fp8 model params")
 [2025-12-25 00:50:44] iteration        1/   20000 | consumed samples:           64 | elapsed time per iteration (ms): 8346.7 | throughput per GPU (TFLOP/s/GPU): 9.8 | core attn ratio (%): 50.0 | learning rate: 1.090000E-05 | global batch size:    64 | lm loss: 1.209764E+01 | loss scale: 1.0 | grad norm: 17.588 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:45] iteration        2/   20000 | consumed samples:          128 | elapsed time per iteration (ms): 1456.8 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 1.580000E-05 | global batch size:    64 | lm loss: 1.182718E+01 | loss scale: 1.0 | grad norm: 18.028 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:47] iteration        3/   20000 | consumed samples:          192 | elapsed time per iteration (ms): 1438.9 | throughput per GPU (TFLOP/s/GPU): 56.8 | core attn ratio (%): 50.0 | learning rate: 2.070000E-05 | global batch size:    64 | lm loss: 1.119724E+01 | loss scale: 1.0 | grad norm: 9.843 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:48] iteration        4/   20000 | consumed samples:          256 | elapsed time per iteration (ms): 1441.8 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 2.560000E-05 | global batch size:    64 | lm loss: 1.083829E+01 | loss scale: 1.0 | grad norm: 4.831 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:50] iteration        5/   20000 | consumed samples:          320 | elapsed time per iteration (ms): 1444.3 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 3.050000E-05 | global batch size:    64 | lm loss: 1.069541E+01 | loss scale: 1.0 | grad norm: 3.403 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:51] iteration        6/   20000 | consumed samples:          384 | elapsed time per iteration (ms): 1443.1 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 3.540000E-05 | global batch size:    64 | lm loss: 1.066006E+01 | loss scale: 1.0 | grad norm: 3.160 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:53] iteration        7/   20000 | consumed samples:          448 | elapsed time per iteration (ms): 1442.9 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 4.030000E-05 | global batch size:    64 | lm loss: 1.063106E+01 | loss scale: 1.0 | grad norm: 3.126 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:54] iteration        8/   20000 | consumed samples:          512 | elapsed time per iteration (ms): 1441.7 | throughput per GPU (TFLOP/s/GPU): 56.7 | core attn ratio (%): 50.0 | learning rate: 4.520000E-05 | global batch size:    64 | lm loss: 1.052904E+01 | loss scale: 1.0 | grad norm: 2.540 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:55] iteration        9/   20000 | consumed samples:          576 | elapsed time per iteration (ms): 1443.1 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 5.010000E-05 | global batch size:    64 | lm loss: 1.041308E+01 | loss scale: 1.0 | grad norm: 2.228 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:57] iteration       10/   20000 | consumed samples:          640 | elapsed time per iteration (ms): 1443.5 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 5.500000E-05 | global batch size:    64 | lm loss: 1.033229E+01 | loss scale: 1.0 | grad norm: 2.089 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:50:58] iteration       11/   20000 | consumed samples:          704 | elapsed time per iteration (ms): 1445.3 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 5.990000E-05 | global batch size:    64 | lm loss: 1.024978E+01 | loss scale: 1.0 | grad norm: 2.201 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:51:00] iteration       12/   20000 | consumed samples:          768 | elapsed time per iteration (ms): 1444.0 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 6.480000E-05 | global batch size:    64 | lm loss: 1.018957E+01 | loss scale: 1.0 | grad norm: 2.137 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:51:01] iteration       13/   20000 | consumed samples:          832 | elapsed time per iteration (ms): 1440.0 | throughput per GPU (TFLOP/s/GPU): 56.7 | core attn ratio (%): 50.0 | learning rate: 6.970000E-05 | global batch size:    64 | lm loss: 1.005048E+01 | loss scale: 1.0 | grad norm: 2.042 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-25 00:51:03] iteration       14/   20000 | consumed samples:          896 | elapsed time per iteration (ms): 1442.5 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 7.460000E-05 | global batch size:    64 | lm loss: 9.918159E+00 | loss scale: 1.0 | grad norm: 1.989 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
